Chicken,10,oz
Chicken Stock Concentrates,3,Cup
Garlic,1,Clove
Yellow Onion,1,unit
Sweet Potato,1,unit
Curry Powder,1,TBSP
Coconut Milk,1,can
Bell Pepper,1,unit
Lime,1,unit
Sweet Thai Chili Sauce,1,oz
Ginger,1,Thumb
Cornstarch,1,TBSP
