Garlic,1,Clove
Onion,1,unit
Cilantro,0.25,oz
Potatoes,12,oz
Carrot,3,oz
Lemon,1,unit
Chicken Cutlets,10,oz
Sour Cream,3,TBSP
Garam Masala,1,tsp
Turmeric,1,tsp
Chili Flakes,1.5,tsp
Tomato Paste,1.5,oz
Basmati Rice,0.5,Cup
Dijon Mustard,2,tsp
